index,signal,label
589,1.677551 1.741638 1.824036 1.851501 1.863708 1.836548 1.763306 1.656494 1.545105 1.431885 1.364136 1.356812 1.369629 1.426086 1.501465,1
590,1.692505 1.776733 1.847839 1.866760 1.808167 1.707153 1.579590 1.479492 1.428223 1.415405 1.445618 1.485291 1.516418 1.534119,1
591,1.659241 1.723633 1.948853 2.444763 3.370972 4.615784 5.425415 5.545959 4.832153 3.195801 1.301270 -0.596313 -2.098083 -2.586060 -2.332458 -1.447449 -0.184326 0.787048 1.316833,1
592,1.676025 1.708679 1.807556 1.892395 1.898193 1.826782 1.650391 1.470642 1.358948 1.321411 1.361084 1.500244,1
593,1.681213 1.789551 2.023010 2.445374 2.996826 3.378906 3.513794 3.345337 2.766418 1.912537 1.053772 0.218201 -0.336914 -0.433044 -0.264587 0.176392 0.732117 1.180725 1.449585,1
594,1.637268 1.731262 2.058105 2.777710 3.588562 3.809204 3.355103 2.151489 0.793457 -0.351868 -0.691833 -0.415649 0.388489 1.081238 1.439819,1
595,1.689453 1.774597 1.851501 1.886292 1.887512 1.879883 1.827698 1.725464 1.604004 1.485596 1.361389 1.278992 1.282043 1.300964 1.326904 1.378479 1.462097 1.528320,1
596,1.692505 1.844788 2.145081 2.651672 3.330688 3.894958 4.156189 4.001160 3.398743 2.412720 1.244507 0.075378 -0.860901 -1.253662 -1.171875 -0.666809 0.091553 0.777893 1.238708 1.509705,1
597,1.673889 1.735535 1.851501 1.918335 1.914673 1.793823 1.607971 1.423645 1.333923 1.312561 1.394348 1.503906,1
598,1.650391 1.718750 1.918335 2.426147 3.269653 3.841248 3.829651 2.890930 1.463928 0.120239 -0.671692 -0.791626 -0.186462 0.740967 1.316528 1.553650,1
599,1.659241 1.730652 1.831360 1.845398 1.854858 1.781921 1.642151 1.498108 1.402893 1.403198 1.398315 1.484375 1.553040,1
600,1.658936 1.723328 1.840210 1.980286 2.046204 2.050171 1.965332 1.784363 1.546936 1.303101 1.104126 1.010437 1.035461 1.193848 1.386108 1.512756,1
601,1.671448 1.708069 1.770630 1.843567 1.835022 1.811218 1.797180 1.740723 1.655579 1.556702 1.479797 1.441040 1.419678 1.404724 1.435242 1.503296,1
602,1.690063 1.784668 1.856079 1.855469 1.844177 1.763000 1.629639 1.490784 1.419983 1.408386 1.432495 1.511536,1
603,1.663513 1.742249 1.887207 2.050781 2.145081 2.084961 1.893311 1.620789 1.351318 1.132812 1.035156 1.084290 1.241455 1.422119 1.552734,1
604,1.657104 1.713867 1.824646 1.845093 1.846619 1.737366 1.603088 1.444702 1.362915 1.337280 1.373596 1.494141,1
605,1.654663 1.709900 1.805420 1.938477 2.031555 2.040100 1.982727 1.867981 1.704712 1.519775 1.352844 1.214905 1.150818 1.139221 1.206055 1.327820 1.444702 1.517944,1
606,1.663818 1.722107 1.794739 1.819763 1.821594 1.741028 1.599426 1.477661 1.417236 1.415100 1.454773 1.536560,1
607,1.662598 1.725769 1.891479 2.097473 2.164001 2.051697 1.764832 1.457520 1.181946 1.083069 1.157532 1.364441 1.552734,1
608,1.676636 1.705627 1.766968 1.868591 1.926270 1.898193 1.868286 1.846008 1.838684 1.786804 1.723633 1.624451 1.516418 1.404724 1.343079 1.338806 1.326599 1.321106 1.305542 1.336365 1.421509 1.500854 1.549072,1
609,1.688538 1.779175 1.833191 1.824341 1.726685 1.578064 1.428223 1.366882 1.376953 1.469421 1.548767,1
610,1.676331 1.720276 1.782837 1.810303 1.807556 1.769104 1.678162 1.575317 1.470947 1.404419 1.401978 1.416016 1.469727 1.538391,1
611,1.691895 1.718750 1.752930 1.803589 1.829224 1.808167 1.763306 1.683350 1.591797 1.500549 1.414490 1.393433 1.399841 1.434326 1.499634,1
612,1.685486 1.711731 1.706848 1.735229 1.800537 1.841736 1.849670 1.821594 1.747437 1.709290 1.654053 1.565247 1.459961 1.398315 1.337891 1.305847 1.307373 1.312866 1.351624 1.433716 1.513977,1
613,1.686096 1.768799 1.846008 1.869202 1.847534 1.802979 1.687622 1.559448 1.478882 1.416321 1.402588 1.437988 1.451111 1.492920 1.517944 1.511230 1.541748,1
614,1.672668 1.726074 1.826477 1.929321 1.936340 1.850891 1.675720 1.478271 1.334534 1.295776 1.365051 1.474915,1
615,1.678772 1.736450 1.816406 1.876221 1.882019 1.804199 1.683350 1.564941 1.440735 1.360168 1.351318 1.404114 1.501465,1
616,1.653442 1.711731 1.822510 1.861267 1.835022 1.819763 1.669922 1.519165 1.412659 1.376953 1.393433 1.384888 1.474915,1
617,1.666260 1.719971 1.805115 1.865540 1.863098 1.790466 1.633911 1.471252 1.352234 1.326294 1.369324 1.476135 1.554260,1
618,1.634827 1.711426 1.927490 2.414856 3.335876 4.902649 6.638794 7.562866 7.597656 6.681519 4.533691 1.629028 -1.307068 -3.760376 -4.927368 -4.953918 -4.180603 -2.463684 -0.570984 0.702820 1.342773,1
619,1.638184 1.701050 1.938477 2.458496 3.445435 5.597534 8.655396 9.936218 9.999695 8.706055 4.667053 -0.148010 -4.933472 -7.681885 -8.096619 -7.781372 -5.635071 -2.358093 -0.202026 0.962524,1
620,1.679687 1.774902 1.921082 1.963806 1.909180 1.698303 1.470642 1.287231 1.236572 1.286011 1.453247,1
621,1.661377 1.742554 1.816406 1.801453 1.676331 1.520996 1.398926 1.369629 1.412659 1.500549,1
622,1.673279 1.785889 2.010193 2.366638 2.545166 2.509155 2.341919 1.972656 1.489258 0.995483 0.702209 0.626526 0.678406 0.953064 1.257629 1.464233,1
623,1.679687 1.809387 2.142639 2.719116 3.147583 3.113403 2.518616 1.596985 0.657959 0.118408 0.097961 0.498962 1.055298 1.414490,1
624,1.689148 1.720276 1.774292 1.814575 1.847534 1.848755 1.813354 1.768188 1.722717 1.709595 1.694946 1.724854 1.793823 1.955872 2.129517 2.154541 2.009277 1.786804 1.600342 1.564331 1.622314 1.747131 1.855774 1.729126 1.453857 1.164246 0.927734 0.863037 0.900879 1.018066 1.193237 1.332397 1.400452 1.435547 1.434021 1.431580 1.415100 1.394043 1.397705 1.429443 1.470337 1.505432 1.539612,1
625,1.690369 1.880188 2.287903 3.017273 4.053650 4.914551 5.268860 5.057373 4.105835 2.580566 0.937195 -0.722046 -2.014160 -2.471619 -2.312927 -1.633911 -0.493774 0.506592 1.148376 1.479492,1
626,1.654053 1.758728 1.874390 1.936035 1.891479 1.751709 1.572266 1.394348 1.271667 1.263123 1.367798 1.489563,1
627,1.692810 1.817627 2.127075 2.442627 2.482300 2.228088 1.660461 1.056519 0.733643 0.704041 0.960999 1.327515 1.519470,1
628,1.654358 1.709900 1.804504 1.866150 1.786194 1.604919 1.451111 1.354675 1.339722 1.399536 1.475830 1.551208,1
629,1.682434 1.744385 1.819458 1.863708 1.835022 1.732483 1.598816 1.468506 1.404419 1.407776 1.446533 1.508789,1
630,1.681824 1.777344 1.917114 1.975403 1.891785 1.682739 1.434937 1.289062 1.273804 1.382751 1.509094,1
631,1.635742 1.704102 1.922913 2.443848 3.423767 4.279175 4.457397 4.035034 2.868958 1.259155 -0.231323 -1.085205 -1.329041 -0.989075 -0.005798 0.870361 1.377869,1
632,1.648865 1.717529 1.934814 2.286377 2.414551 2.322693 1.856995 1.311951 0.873413 0.770264 0.874329 1.228943 1.459961,1
633,1.656494 1.732178 1.890869 1.994019 1.991882 1.869202 1.633911 1.404114 1.275635 1.267090 1.338196 1.475830,1
634,1.690063 1.770935 1.827087 1.824951 1.760864 1.634216 1.509705 1.437988 1.433716 1.492004,1
635,1.681824 1.713867 1.822510 2.008057 2.065125 2.017822 1.977539 1.875000 1.688843 1.475525 1.263733 1.169434 1.124573 1.101990 1.178589 1.339111 1.458130 1.551208,1
636,1.682129 1.760254 1.801758 1.829834 1.796570 1.714172 1.610413 1.494141 1.410217 1.361084 1.345825 1.374817 1.458740 1.529236,1
637,1.648560 1.741028 2.016602 2.670898 3.472595 3.769531 3.342896 2.211304 0.914917 -0.222473 -0.651245 -0.397644 0.398865 1.101074 1.459656,1
638,1.659546 1.739197 1.914368 2.250061 2.858887 3.602905 4.089355 4.181824 3.776855 2.855835 1.719055 0.559387 -0.524902 -1.111755 -1.119995 -0.772400 -0.108948 0.627747 1.162109 1.472168,1
639,1.673279 1.698303 1.745911 1.808472 1.855164 1.844177 1.805725 1.766052 1.752930 1.750183 1.745605 1.740112 1.721802 1.708069 1.672058 1.620178 1.570740 1.533203 1.484680 1.434937 1.401978 1.408997 1.431274 1.429138 1.417542 1.419373 1.420898 1.399536 1.382446 1.424561 1.496582 1.542969,1
640,1.654053 1.795654 2.145386 2.735291 3.128357 3.078308 2.537231 1.639709 0.697327 0.062866 -0.079041 0.236206 0.868225 1.323853 1.545410,1
641,1.689453 1.820068 2.316284 3.499756 5.792847 9.105835 9.999695 9.999695 9.999695 9.625549 1.704407 -5.726929 -9.125671 -9.108276 -9.081726 -8.175964 -3.677673 -0.502930 1.001587 1.528625,1
642,1.676636 1.785889 1.903992 1.992187 1.970215 1.828918 1.624756 1.423950 1.262817 1.202393 1.268005 1.387634 1.488342,1
643,1.646729 1.770935 2.044983 2.644958 3.435364 3.745117 3.528748 2.737122 1.552429 0.314941 -0.506897 -0.719299 -0.406189 0.376587 1.065063 1.453857,1
644,1.678162 1.759644 1.835327 1.893921 1.883545 1.770020 1.618958 1.472778 1.356506 1.330566 1.378174 1.466980 1.545410,1
645,1.652832 1.701050 1.777039 1.815186 1.812744 1.764832 1.673279 1.577148 1.482849 1.436768 1.439514 1.496582,1
646,1.674805 1.704712 1.734924 1.821594 1.925049 1.899719 1.890259 1.896667 1.795959 1.627197 1.447144 1.299133 1.275940 1.282043 1.258240 1.352844 1.482544,1
647,1.556396 1.851196 2.727356 4.605103 8.087158 9.999695 9.999695 9.999695 9.219666 3.012695 -3.468018 -8.601990 -9.105530 -9.079285 -7.822876 -3.926392 -0.943604 0.674133 1.381836,1
648,1.666870 1.747131 1.832275 1.850586 1.775818 1.643066 1.506653 1.426086 1.422119 1.500854,1
649,1.666870 1.743469 1.852417 2.004395 2.171936 2.248840 2.223511 2.174683 2.132568 2.056274 1.939392 1.765442 1.568909 1.380005 1.192627 1.074829 1.009827 0.958862 0.940247 0.990295 1.167297 1.354980 1.474609 1.542969,1
650,1.670532 1.712036 1.802673 1.824341 1.816406 1.740723 1.619263 1.504822 1.441650 1.412659 1.430664 1.521301,1
651,1.679382 1.727295 1.853638 1.960449 1.973267 1.942749 1.757507 1.557312 1.335754 1.223145 1.210937 1.226501 1.373901 1.516113,1
652,1.676331 1.729126 1.822205 1.840820 1.807251 1.696472 1.547852 1.429749 1.397400 1.400146 1.462097 1.553955,1
653,1.692810 1.774597 1.835327 1.836548 1.811218 1.677551 1.541748 1.430664 1.409912 1.404419 1.466370 1.544800,1
654,1.687317 1.736145 1.826172 1.856995 1.868896 1.822205 1.697388 1.585999 1.488037 1.423950 1.396790 1.389771 1.434326 1.520996,1
655,1.692505 1.780701 2.131042 3.066711 5.147095 8.162842 9.783630 9.580688 6.834106 2.082520 -2.872620 -6.525574 -7.708740 -6.987000 -4.078064 -1.011353 0.730896 1.511230 1.731873 1.738281 1.711731,1
656,1.666260 1.723022 1.842651 1.919250 1.910706 1.840210 1.682129 1.487122 1.325989 1.271362 1.285095 1.382446 1.497192,1
657,1.693726 1.795349 1.859131 1.863403 1.779480 1.639099 1.472168 1.362000 1.336670 1.381226 1.493225,1
658,1.664124 1.807861 2.156067 2.863159 4.058838 4.956970 4.933167 4.413757 3.324585 1.805420 0.089417 -1.270142 -1.756287 -1.700134 -1.253052 -0.391235 0.519714 1.125183 1.433716,1
659,1.668091 1.698303 1.763000 1.843567 1.875305 1.800232 1.658936 1.522827 1.418762 1.396790 1.466370,1
660,1.669312 1.789551 2.141724 2.962036 4.353027 5.461426 5.577698 4.595947 2.616272 0.419312 -1.469421 -2.355347 -2.229004 -1.281433 0.015869 0.952759 1.423645,1
661,1.668396 1.749878 1.849976 1.862793 1.804504 1.684570 1.547546 1.450806 1.406555 1.429138 1.502991,1
662,1.668396 1.747742 1.946411 2.345886 3.130493 4.404602 5.361023 5.453491 5.150146 4.320984 2.796631 0.930176 -0.983276 -2.312622 -2.838135 -2.902222 -2.340088 -1.044312 0.177002 0.947266 1.390381,1
663,1.692810 1.758423 1.825256 1.818542 1.742859 1.606750 1.483765 1.429749 1.434326 1.520691 1.619873 1.667480 1.683350 1.689148 1.672058 1.640625 1.616821 1.594238 1.601562 1.607666 1.607361 1.624756 1.632385 1.638794 1.643066 1.640015 1.624756 1.616516 1.620483 1.636047 1.639404 1.622314 1.646729 1.660461 1.662598 1.651611 1.647644 1.651917 1.618652 1.607056 1.625977 1.634521 1.637878 1.637573 1.655579 1.664734 1.667175 1.665039 1.666260 1.664734 1.654968 1.642761 1.628723 1.625977 1.608276 1.611023 1.612549 1.621704 1.625366 1.636963 1.654358 1.645813 1.652832 1.641235 1.641846 1.634216 1.616516 1.632080 1.638794 1.648254 1.674194 1.748962 1.818542 1.812744 1.799622 1.732483 1.622620 1.483459 1.410828 1.410828 1.418457 1.501160,1
664,1.645203 1.717529 1.813354 1.918640 1.974792 1.922302 1.764832 1.568909 1.369324 1.247253 1.253662 1.332397 1.454773,1
665,1.670837 1.741028 1.822205 1.845398 1.810913 1.665649 1.525269 1.429749 1.421509 1.431274 1.507568,1
666,1.668091 1.746826 1.821594 1.843262 1.803894 1.680908 1.560364 1.447754 1.415100 1.411133 1.474609 1.548767,1
667,1.677246 1.751099 1.835327 1.904602 1.929932 1.896362 1.805115 1.684875 1.543274 1.396484 1.303101 1.263123 1.308899 1.394348 1.487122,1
668,1.655884 1.738586 1.962280 2.253723 2.359314 2.178345 1.766663 1.297302 0.918884 0.827942 0.996704 1.298218 1.505737,1
669,1.672363 1.736450 1.820679 1.942749 2.013245 1.972656 1.860962 1.690979 1.497498 1.331787 1.219482 1.197815 1.266174 1.383057 1.504822,1
670,1.674805 1.748047 1.888123 2.028503 2.053833 1.950989 1.738281 1.482544 1.262817 1.160583 1.217346 1.374207 1.524963,1
671,1.691284 1.747437 1.839600 1.919556 1.943665 1.907654 1.836548 1.747437 1.646729 1.547852 1.526794 1.588440 1.594238 1.604004 1.632080 1.602173 1.512451 1.381531 1.299438 1.277161 1.268921 1.326599 1.463623 1.554260,1
672,1.682739 1.727600 1.773987 1.811523 1.828918 1.813049 1.758728 1.687012 1.582642 1.495972 1.408997 1.362305 1.356201 1.387024 1.441650 1.490784 1.545410,1
673,1.654663 1.717529 1.800842 1.891479 1.927490 1.861572 1.726074 1.565857 1.412048 1.316528 1.308594 1.413879 1.528015,1
674,1.688843 1.800842 1.945496 1.972656 1.878662 1.652527 1.426697 1.280212 1.252441 1.345215 1.506348,1
675,1.671753 1.719971 1.803284 1.821899 1.816406 1.830139 1.760254 1.640930 1.555481 1.450806 1.438904 1.437073 1.427307 1.511536,1
676,1.658325 1.715088 1.779480 1.862793 1.907349 1.916199 1.862793 1.759949 1.639404 1.533508 1.407166 1.318359 1.307373 1.346130 1.417847 1.503296,1
677,1.664124 1.700439 1.724548 1.782227 1.968384 2.475586 3.222046 3.569031 3.290405 2.289124 1.050415 -0.086365 -0.567932 -0.399475 0.337524 1.064758 1.451721,1
678,1.669617 1.723938 1.813049 1.856079 1.841736 1.807861 1.726074 1.606140 1.480408 1.408386 1.375122 1.362305 1.411133 1.503906,1
679,1.672058 1.725159 1.814270 1.850281 1.860657 1.843872 1.731567 1.599426 1.477661 1.380005 1.377563 1.379395 1.424866 1.520081,1
680,1.687317 1.752014 1.841125 1.948853 2.066956 2.151184 2.186584 2.145081 2.033691 1.889038 1.697388 1.500244 1.312256 1.153259 1.042480 1.018982 1.043396 1.115417 1.235962 1.362305 1.481018,1
681,1.642456 1.694336 1.807251 1.930237 1.953125 1.887207 1.712646 1.500244 1.349792 1.278687 1.311951 1.413574 1.501770 1.553650,1
682,1.643982 1.718140 1.844788 1.922302 1.879272 1.743164 1.561279 1.393738 1.319580 1.367798 1.464844,1
683,1.666870 1.727905 1.858215 2.117310 2.391052 2.418213 2.350159 2.227478 1.942139 1.555176 1.130371 0.847168 0.771179 0.755005 0.833130 1.115723 1.369934 1.512756,1
684,1.660156 1.709900 1.903687 2.369690 3.112183 3.509216 2.709961 1.497803 0.320740 -0.370789 -0.484009 -0.021057 0.778503 1.322327,1
685,1.679687 1.720276 1.765442 1.870117 2.055664 2.111816 2.041931 1.992187 1.974487 1.899719 1.757507 1.578979 1.394958 1.239929 1.200562 1.181030 1.159973 1.143188 1.230774 1.384583 1.496582,1
686,1.620178 1.792297 2.206421 3.107300 4.675293 6.481018 7.124023 6.330566 3.791809 0.412598 -2.565918 -4.269104 -4.372559 -3.176575 -0.989075 0.551453 1.267395 1.544800,1
687,1.689453 1.786194 1.837769 1.836548 1.763611 1.640320 1.496887 1.406860 1.383972 1.411743 1.506348,1
688,1.658020 1.720581 1.825562 1.911621 1.904297 1.803284 1.642151 1.469421 1.328735 1.285095 1.328735 1.426392 1.528320,1
689,1.682129 1.729736 1.924744 2.329407 3.107605 4.195251 4.807129 4.721680 3.967896 2.574463 1.131287 -0.198364 -1.085205 -1.320496 -1.162720 -0.562134 0.296021 0.989990 1.383972 1.546936,1
690,1.654358 1.709595 1.801758 1.863708 1.852112 1.754761 1.624451 1.479797 1.364746 1.356506 1.422424 1.526489,1
691,1.665649 1.719971 1.808777 1.938171 2.026672 2.040405 2.019348 1.963196 1.839294 1.648865 1.416626 1.217957 1.090088 1.058350 1.116638 1.257324 1.414185 1.531372,1
692,1.692200 1.744385 1.801453 1.839905 1.850586 1.845398 1.800232 1.716003 1.625977 1.540527 1.464233 1.418457 1.413879 1.441956 1.495972 1.546631,1
693,1.681213 1.739197 1.860046 1.957397 1.952209 1.846619 1.663208 1.452637 1.305237 1.272583 1.312561 1.436768 1.540222,1
694,1.662598 1.702271 1.814270 1.956787 2.003479 1.921082 1.704102 1.471863 1.307983 1.254883 1.287842 1.444397 1.545410,1
695,1.692810 1.892090 2.321167 3.188477 4.591675 5.803833 6.251526 5.950317 4.602661 2.496033 0.300293 -1.852722 -3.234253 -3.498535 -3.060913 -1.844788 -0.345154 0.714722 1.275940 1.520081,1
696,1.664734 1.791077 2.175903 3.076172 4.662781 6.674194 8.078308 8.173523 6.821289 3.848267 -0.157776 -3.545227 -5.515442 -5.886841 -5.107117 -3.186035 -0.830688 0.690308 1.420288 1.701050 1.759033 1.768188 1.750793 1.743164 1.726990 1.694641,1
697,1.650696 1.709900 1.772156 1.826172 1.820068 1.781616 1.708069 1.619873 1.513062 1.444702 1.424561 1.443176 1.492310,1
698,1.674805 1.742859 1.820679 1.876526 1.887512 1.865540 1.777344 1.661682 1.532593 1.425171 1.354370 1.350098 1.379395 1.434937 1.510925,1
699,1.641235 1.734924 1.894226 1.997681 1.963501 1.781616 1.574097 1.380615 1.268921 1.282959 1.400146 1.536560,1
700,1.644592 1.702271 1.784363 1.818542 1.809692 1.747437 1.631165 1.510315 1.430664 1.427307 1.455383 1.526184,1
701,1.686401 1.792603 1.898193 1.942139 1.913452 1.782837 1.626282 1.450195 1.312561 1.302795 1.350403 1.466370,1
702,1.662903 1.788940 2.199402 3.136292 4.822083 6.139221 6.238098 5.006104 2.489624 -0.289307 -2.539368 -3.420105 -3.099060 -1.589355 0.071411 1.048584 1.482544,1
703,1.681213 1.737976 1.796875 1.833801 1.816406 1.803284 1.786499 1.756592 1.682129 1.610718 1.524048 1.450195 1.413269 1.395874 1.380615 1.388855 1.437073 1.508484,1
704,1.673279 1.721802 1.819763 1.899109 1.903992 1.895142 1.866150 1.781311 1.673279 1.545410 1.417847 1.345215 1.321716 1.313477 1.334229 1.414185 1.499939,1
705,1.670227 1.797180 2.077942 2.597656 3.063354 3.178711 2.911682 2.128906 1.192932 0.317993 -0.062561 -0.045166 0.369873 0.952759 1.353149,1
706,1.665649 1.717224 1.777954 1.807861 1.815186 1.798706 1.744995 1.684570 1.620789 1.540833 1.461487 1.421814 1.433411 1.452026 1.483765 1.530151,1
707,1.682434 1.750793 1.875610 2.119751 2.655945 2.945251 2.907715 2.894897 2.728882 2.146912 1.468506 0.759583 0.361633 0.364075 0.354004 0.476074 0.937195 1.319275 1.541748,1
708,1.683350 1.764221 1.869202 1.873169 1.805420 1.660767 1.513977 1.423645 1.398315 1.451111 1.542358,1
709,1.673889 1.790466 1.961975 2.010498 1.921997 1.694641 1.428833 1.235657 1.194153 1.312256 1.479797,1
710,1.681519 1.697998 1.758423 1.870728 1.942749 1.920166 1.899414 1.879883 1.826172 1.726379 1.588135 1.455078 1.333618 1.278687 1.258545 1.251221 1.262207 1.325378 1.435852 1.516418,1
711,1.679077 1.699829 1.754150 1.808472 1.828308 1.810303 1.727295 1.618347 1.505432 1.442871 1.435852 1.455383 1.505127,1
712,1.664734 1.719971 1.812439 1.835937 1.860046 1.822510 1.708069 1.569824 1.450806 1.434021 1.407776 1.428833 1.523743,1
713,1.680908 1.730957 1.822205 1.852112 1.841431 1.835937 1.828613 1.725769 1.631775 1.542664 1.446533 1.428833 1.426392 1.419678 1.444702 1.531982,1
714,1.682129 1.711731 1.753235 1.838074 1.963806 2.033691 1.990662 1.859131 1.659241 1.432495 1.235657 1.123962 1.110535 1.216736 1.374817 1.519470,1
715,1.685791 1.756897 1.867676 1.978455 2.042542 2.038574 1.936035 1.742554 1.506348 1.300049 1.178894 1.133728 1.198425 1.331787 1.477966,1
716,1.645813 1.696167 1.820984 1.953735 1.972046 1.947327 1.789246 1.578369 1.352844 1.242981 1.217957 1.251221 1.418762 1.532288,1
717,1.626282 1.707458 1.880798 2.291565 2.939758 3.290100 3.286438 2.836609 1.920166 0.903015 0.136719 -0.119629 -0.050049 0.430908 1.023560 1.384583 1.546326,1
718,1.650085 1.696777 1.841736 2.078552 2.317505 2.403870 2.312012 2.020569 1.643982 1.243591 0.902405 0.811768 0.885315 1.095581 1.347046 1.546326,1
719,1.671753 1.758118 1.943665 2.287598 2.600708 2.663269 2.451782 1.974182 1.380310 0.835876 0.543213 0.515137 0.762024 1.141357 1.421814,1
720,1.676025 1.728516 1.891785 2.253723 2.958984 4.026794 4.728088 4.800110 4.316406 3.078308 1.443481 -0.286865 -1.673584 -2.234497 -2.199097 -1.611938 -0.496216 0.533447 1.191101 1.536560,1
721,1.650391 1.697693 1.801758 1.848755 1.830444 1.834717 1.833191 1.752625 1.676025 1.560059 1.459961 1.417542 1.361389 1.309204 1.358337 1.445618 1.492615,1
722,1.641541 1.722412 2.061157 2.894287 4.653320 7.025452 8.747253 8.856201 6.845093 3.388062 -0.797729 -4.380798 -6.421204 -6.387634 -4.682922 -2.299500 -0.225830 0.993652 1.545105 1.702881 1.695251,1
723,1.661377 1.716003 1.808167 1.921692 1.983948 1.978455 1.901245 1.800842 1.717224 1.622620 1.502380 1.383972 1.300964 1.265869 1.274414 1.328735 1.418457 1.525879,1
724,1.685791 1.754761 1.834717 1.846619 1.836243 1.759338 1.642456 1.537476 1.435547 1.415100 1.407776 1.444397 1.539001,1
725,1.660461 1.701660 1.837463 2.127380 2.745361 3.864746 4.650574 4.772034 4.408569 2.986450 1.269836 -0.354004 -1.455994 -1.685486 -1.542969 -0.665894 0.516052 1.218262 1.534424,1
726,1.689453 1.738281 1.857300 1.916504 1.910400 1.795349 1.610718 1.430969 1.361389 1.352539 1.433716 1.545410,1
727,1.670532 1.712952 1.799011 1.820984 1.828613 1.811218 1.705017 1.595764 1.483765 1.425781 1.425476 1.419678 1.484680,1
728,1.653748 1.730042 1.820374 1.882324 1.843567 1.733398 1.614075 1.506958 1.435852 1.404114 1.422424 1.493835,1
729,1.661377 1.811829 2.252502 3.262024 5.229492 7.585754 8.428345 7.793274 5.037842 0.992126 -2.756042 -5.253601 -5.760193 -4.974976 -2.469788 -0.194397 0.975342 1.490479,1
730,1.649780 1.697388 1.744080 1.812439 1.871948 1.876526 1.807861 1.697388 1.577759 1.470337 1.405029 1.369324 1.394958 1.474609,1
731,1.690369 1.739502 1.841431 2.035217 2.218323 2.244568 2.090149 1.780396 1.453552 1.127014 0.949097 0.980225 1.154785 1.380615 1.522827,1
732,1.652527 1.717529 1.846008 1.982117 2.044983 1.982422 1.818848 1.619873 1.415405 1.251221 1.177368 1.215820 1.333008 1.464233,1
733,1.675110 1.862183 2.310181 3.130188 4.641724 6.636353 7.973633 8.378906 7.778625 5.708618 2.510681 -0.704041 -3.808289 -5.614624 -5.832214 -5.213623 -3.514099 -1.365967 0.179749 1.060181 1.495056,1
734,1.663513 1.794434 2.073364 2.532043 2.894287 2.990723 2.748413 2.052307 1.208191 0.405273 -0.017700 -0.025330 0.470581 1.075439 1.442871,1
735,1.668701 1.793213 2.043762 2.502136 3.286438 4.289856 4.934082 5.140686 4.979553 4.179687 2.729187 1.169128 -0.401306 -1.784058 -2.342834 -2.276306 -1.898499 -1.073303 -0.043335 0.750427 1.246643 1.518555,1
736,1.677856 1.800842 2.078552 2.614746 3.632812 5.141907 6.282349 6.498718 6.080322 4.868164 2.880859 0.599060 -1.744385 -3.373108 -3.969421 -3.856506 -2.979126 -1.442871 -0.027466 0.867310 1.357422,1
737,1.685181 1.797485 1.900940 1.903992 1.802368 1.634827 1.463623 1.341248 1.315918 1.403809 1.515503,1
738,1.675415 1.778870 2.002869 2.388000 3.057251 4.367065 6.151123 6.990662 6.856995 6.456909 5.516357 3.669434 1.336670 -1.114807 -3.126831 -4.060669 -4.330139 -4.229126 -3.331299 -1.625977 -0.181274 0.702515 1.201477 1.505737,1
739,1.671448 1.710205 1.795654 1.940308 2.142944 2.322998 2.417603 2.409668 2.244873 1.969604 1.649780 1.309814 1.012573 0.819397 0.780640 0.846558 1.018372 1.240540 1.416016 1.542969,1
740,1.679077 1.765137 1.823730 1.837463 1.817322 1.784363 1.723633 1.653137 1.556091 1.463318 1.408997 1.398010 1.403198 1.413574 1.451111 1.504822 1.548767,1
741,1.653137 1.714172 1.850891 2.008972 2.059937 2.042542 1.933594 1.697998 1.458740 1.223755 1.137695 1.162415 1.221008 1.398010 1.522827,1
742,1.692200 1.725464 1.781616 1.832581 1.849670 1.850586 1.798706 1.704102 1.617432 1.519775 1.452942 1.429443 1.436768 1.460266 1.512756,1
743,1.652832 1.694946 1.785889 1.833496 1.808472 1.706238 1.559143 1.432495 1.394653 1.448059 1.538086,1
744,1.657715 1.706543 1.910400 2.375793 3.371277 4.974060 6.384583 7.007446 6.741638 5.106812 2.529602 -0.095825 -2.680664 -4.171143 -4.297180 -3.605957 -2.054443 -0.343628 0.761414 1.329346,1
745,1.646729 1.695557 1.809082 2.053528 2.391052 2.589111 2.545471 2.238159 1.767578 1.259766 0.790100 0.560913 0.583191 0.831299 1.178284 1.430054 1.553345,1
746,1.690674 1.758118 1.831360 1.882019 1.890564 1.866150 1.787109 1.709900 1.608276 1.490479 1.392517 1.333008 1.312561 1.333618 1.371765 1.446838 1.521606,1
747,1.670837 1.712036 1.830444 1.854248 1.823730 1.837463 1.834106 1.706238 1.603699 1.504211 1.383362 1.386108 1.392822 1.368408 1.386719 1.492004,1
748,1.682434 1.823730 2.124634 2.678528 3.481445 4.114380 4.323425 4.147949 3.416443 2.235413 0.942078 -0.315247 -1.190491 -1.513977 -1.382446 -0.756836 0.191956 0.950928 1.388245,1
749,1.674194 1.751404 1.829529 1.877747 1.863403 1.762695 1.619263 1.484375 1.380920 1.324768 1.362305 1.443176 1.529846,1
750,1.677551 1.737976 1.854248 1.923523 1.884766 1.740112 1.546631 1.368713 1.287842 1.316223 1.441040 1.541138,1
751,1.675415 1.747742 1.840210 1.882324 1.879272 1.828613 1.736755 1.629944 1.488037 1.428528 1.426086 1.408081 1.447449 1.477661 1.501770 1.517944 1.538086,1
