index,signal,label
741,1.637878 1.771851 2.061157 2.726746 3.542175 3.801270 3.525696 2.480164 1.212158 -0.051270 -0.664978 -0.634460 -0.122070 0.734863 1.312561,1
742,1.726990 2.082214 2.937622 4.263000 4.817810 4.485474 2.891541 0.832520 -1.060486 -1.761780 -1.561279 -0.440674 0.730591 1.324768,1
743,1.625366 1.746826 2.142944 3.170166 5.052795 5.929565 5.681458 3.596497 0.694580 -1.991882 -2.975464 -2.826538 -1.152649 0.389099 1.188354,1
744,1.658630 1.783752 2.191467 3.159790 4.793091 5.674744 5.565796 4.029236 1.614380 -0.861816 -2.516479 -2.737732 -2.033997 -0.432434 0.814209 1.421814,1
745,1.676025 1.758118 1.970825 2.355957 2.442932 2.417297 2.042847 1.482544 0.919800 0.717773 0.691223 0.897522 1.290283,1
746,1.692810 1.945190 2.620239 4.217834 5.483398 5.586548 4.139709 1.538696 -1.076660 -2.494812 -2.580872 -1.407471 0.268555 1.182556,1
747,1.650696 1.765747 2.147522 3.144836 4.681091 5.206604 4.560852 2.373047 -0.094910 -1.889038 -2.246704 -1.436157 0.168152 1.132202,1
748,1.661682 1.814575 2.233887 3.227539 3.742065 3.860474 3.112488 1.694336 0.314636 -0.386963 -0.557556 -0.294800 0.639648 1.176147 1.446533,1
749,1.657104 1.773987 2.226868 3.475952 6.182251 8.529968 8.853149 6.692810 2.110291 -2.752686 -5.778503 -6.303101 -4.689941 -1.587524 0.425110 1.322937,1
750,1.714172 2.025452 2.873535 4.830627 6.760254 7.068481 5.706482 2.379456 -1.302490 -3.747864 -4.276123 -3.252869 -0.932617 0.657349 1.396790,1
751,1.720581 2.093506 3.132324 5.526733 9.873962 9.999695 9.999695 9.999695 4.016113 -3.730164 -9.121399 -9.106445 -9.075317 -7.642822 -2.834473 -0.072021 1.199951,1
752,1.657715 1.854553 2.320557 3.511047 5.485840 6.140747 5.869751 4.070435 1.159058 -1.716003 -3.019104 -3.163452 -2.140503 -0.302734 0.817261 1.366272,1
753,1.642761 1.762695 2.112122 2.893066 4.329834 5.813904 6.420898 5.927429 4.200134 1.831970 -0.591125 -2.659912 -3.520203 -3.263855 -2.076416 -0.475769 0.704041 1.316223,1
754,1.654663 1.761475 2.162476 3.103333 5.030518 6.967163 7.525330 6.648865 3.701782 -0.052795 -3.515015 -5.013428 -4.940491 -3.312683 -0.840149 0.713196 1.433716,1
755,1.681519 1.806641 2.024231 2.180176 2.141113 1.890564 1.556091 1.214600 1.036377 1.063843 1.259766 1.461182,1
756,1.712036 1.770325 1.987915 2.603455 3.966064 4.602051 4.514160 3.162231 1.149902 -0.806274 -1.542358 -1.560364 -0.516968 0.656738 1.222839,1
757,1.685791 1.828918 2.079163 2.220459 2.153625 1.843262 1.442261 1.090698 0.971680 1.057129 1.306458,1
758,1.669312 1.875000 2.415161 3.653564 5.527954 6.523437 6.501770 5.165100 3.272095 0.868835 -1.330566 -2.911987 -3.677673 -3.072205 -1.850586 -0.631714 0.667725 1.362915,1
759,1.678772 1.853638 2.351074 3.521423 4.988708 5.479431 4.864807 2.753296 0.282898 -1.887817 -2.465515 -1.783447 0.368347 2.764587 4.094238 4.316711 3.424683 1.828918 0.156555 -1.124878 -1.456909 -1.023254 0.026550 0.960388 1.455994,1
760,1.719360 2.007141 2.776794 4.294434 4.960327 4.795227 3.058167 0.754700 -1.373596 -2.046204 -1.905518 -0.484619 0.811157 1.450806,1
761,1.743469 2.145081 3.233032 5.292969 6.707764 7.074890 5.228882 1.983032 -1.666870 -3.752747 -4.437866 -3.036194 -1.091919 0.428467 1.247864,1
762,1.664124 1.792908 2.063293 2.664795 3.753662 4.689636 4.906006 4.382324 2.812500 0.894165 -0.993347 -2.035828 -2.071533 -1.450806 -0.195923 0.823669 1.369629,1
763,1.730042 1.954956 2.402039 2.577515 2.547302 2.085571 1.398926 0.759888 0.551758 0.555725 0.925903 1.302185,1
764,1.677551 1.988831 2.838440 4.421692 5.238037 4.851685 2.870178 0.363159 -1.717529 -2.293701 -1.709900 -0.102234 1.003113,1
765,1.743164 2.112732 3.052368 4.933777 5.911865 5.830383 3.975830 1.181335 -1.574402 -2.865601 -2.898254 -1.689453 0.090942 1.069336,1
766,1.705322 1.755981 1.844482 2.108765 2.779541 4.330750 6.626892 7.619324 7.295837 4.878845 1.173096 -2.694702 -5.056152 -5.445557 -4.507446 -1.918030 0.067444 1.064453,1
767,1.706848 1.898804 2.218628 2.342529 2.192993 1.756592 1.264343 0.934143 0.910950 1.106567 1.396790,1
768,1.683960 1.963806 2.759399 4.414978 5.587158 5.510254 3.835754 1.172791 -1.432495 -2.699585 -2.644958 -1.223450 0.380859 1.226196,1
769,1.639099 1.763916 2.190857 3.331604 5.227356 6.126709 5.704651 3.486328 0.484314 -2.214355 -3.269043 -2.964783 -1.236877 0.403137 1.240540,1
770,1.661682 1.813049 2.170105 2.584229 2.651672 2.258301 1.544189 0.847168 0.521545 0.599060 1.060791 1.430664,1
771,1.670227 1.831055 2.245178 3.050842 4.370422 5.468140 5.833130 5.401306 3.937378 1.870117 -0.291443 -2.154846 -2.930603 -2.800598 -1.960144 -0.556335 0.605164 1.260681,1
772,1.719666 1.944275 2.430115 3.388977 4.446411 4.906616 4.776306 3.776245 2.114563 0.368042 -1.292114 -2.016296 -1.943970 -1.268616 -0.097351 0.848694 1.359863,1
773,1.719360 1.763000 1.978760 2.566223 3.911133 6.283569 7.886353 8.130188 6.732483 3.367004 -0.296936 -3.737183 -5.361633 -5.345154 -3.912354 -1.366272 0.424805 1.293030,1
774,1.633606 1.772766 2.183228 3.184814 5.315857 6.527100 6.579590 4.903259 1.731873 -1.283875 -2.994080 -3.220215 -2.504883 -0.500183 0.765991 1.366577,1
775,1.672058 1.805115 2.252197 3.361511 4.852600 5.643005 5.699768 5.461731 4.783020 3.306885 1.968384 -0.029297 -1.590576 -3.362122 -3.927002 -3.654480 -2.280884 -0.302124 0.894470 1.452942,1
776,1.718445 1.806641 1.967773 2.240601 2.388306 2.324219 2.272949 2.177124 1.951294 1.631775 1.263733 0.943909 0.819092 0.790405 0.771484 0.845642 1.103821 1.322327 1.477051,1
777,1.654358 1.777039 2.153625 3.087158 4.461670 4.964294 4.630432 3.005066 0.920715 -1.088867 -1.918640 -1.817017 -0.799255 0.501709 1.235352,1
778,1.641235 1.779785 2.161560 3.045044 4.749451 6.008911 6.258240 5.334473 2.944031 0.216370 -2.413635 -3.500671 -3.452454 -2.388000 -0.521240 0.766602 1.398010,1
779,1.644287 1.822510 2.245178 3.162842 5.131226 6.528320 6.714172 6.072693 3.512268 0.509949 -2.474976 -3.793945 -3.812256 -3.129578 -1.152954 0.381470 1.170959,1
780,1.726685 2.014160 2.699585 4.097595 4.837036 4.866028 3.843079 1.808167 -0.274048 -1.657715 -1.841125 -1.445312 -0.102844 0.903625 1.380615,1
781,1.688232 1.872864 2.262268 3.296204 4.619446 4.868164 4.688721 3.089294 1.067810 -0.980225 -1.819458 -1.879272 -1.323547 0.138245 1.033630 1.469421,1
782,1.649170 1.864624 2.421875 3.649902 5.709534 7.214966 7.481689 6.367187 3.536682 0.155640 -3.089905 -4.776611 -4.854736 -3.741455 -1.566772 0.203552 1.145020,1
783,1.685181 1.799927 1.963501 2.001648 1.917725 1.656799 1.387024 1.202698 1.183167 1.296997 1.470642,1
784,1.722717 1.978149 2.597656 3.772583 4.223633 4.170837 3.124695 1.459045 -0.238953 -1.065674 -1.130676 -0.626831 0.509949 1.193848,1
785,1.678467 1.931763 2.545471 3.930359 4.848022 4.858093 3.595581 1.408691 -0.822754 -1.910400 -2.000732 -1.050110 0.427551 1.208801,1
786,1.737366 1.865540 2.064209 2.115173 2.055054 1.831055 1.514282 1.212158 1.069336 1.046143 1.173706 1.369629 1.477356,1
787,1.717224 1.876831 1.978149 1.995544 1.829224 1.586609 1.342163 1.226501 1.221313 1.371155,1
788,1.690674 1.813660 2.271118 3.525696 5.952454 7.752075 7.751160 5.387878 1.425171 -2.622070 -5.040894 -5.323792 -3.562317 -0.877075 0.815430,1
789,1.675110 1.973267 2.689819 3.850708 4.885559 5.762634 6.050720 4.913025 3.209229 0.531921 -1.696777 -3.132935 -3.052673 -2.357788 -1.221008 0.277405 1.124268,1
790,1.625977 1.771851 2.037354 2.533569 3.317566 3.847961 4.034424 3.911438 3.205566 2.046204 0.858459 -0.289917 -0.854797 -0.880432 -0.703735 -0.104370 0.639343 1.157227 1.431580,1
791,1.626587 1.754761 2.218628 3.443298 5.659790 6.729126 6.348572 3.727112 0.272217 -2.815552 -3.906250 -3.552856 -1.495667 0.358276 1.269226,1
792,1.726379 2.099915 3.140869 5.069275 7.124634 9.036255 9.176636 7.186584 2.284546 -2.919922 -6.445618 -7.302246 -6.489563 -3.638000 -0.653381 0.942993,1
793,1.649780 1.850281 2.433777 3.845520 6.195984 7.304993 7.020264 4.822083 1.253357 -2.391357 -4.414978 -4.714355 -3.469849 -1.048889 0.557556 1.328125,1
794,1.601257 1.798706 2.246704 3.371582 4.890137 5.292053 4.764404 2.640686 0.183716 -1.831055 -2.339478 -2.034302 -0.484009 0.744324 1.344910,1
795,1.665039 1.748047 2.040100 2.600403 3.577576 4.546814 5.014343 4.849243 3.858643 2.281799 0.644531 -0.948181 -1.865234 -1.940918 -1.498413 -0.540161 0.470886 1.144409,1
796,1.665649 1.800232 2.156372 3.050842 4.367676 4.855957 4.622498 2.913513 0.552673 -1.311646 -1.784668 -1.458740 -0.267944 0.815430 1.349792 1.572571 1.630249 1.641846 1.652832 1.656799 1.648560 1.653442 1.657104 1.658020 1.658936 1.651001 1.665039 1.659546 1.658936 1.653442 1.650696 1.639404 1.639404 1.645508 1.640015 1.647034 1.647034 1.644287 1.643677 1.640015 1.643372 1.642151 1.643982 1.643677 1.651611 1.645508 1.642456 1.649475 1.657715 1.650696 1.656189 1.643066 1.643372 1.637878 1.647644 1.641235 1.635742 1.640320 1.633911 1.639709 1.649780 1.655273 1.658630 1.654968 1.644592 1.649170 1.645203 1.645508 1.649170 1.644592 1.656494 1.661377 1.644897 1.623535 1.626282 1.632080 1.627808 1.643372 1.649475 1.649780 1.654358 1.654358 1.668396 1.756897 2.035522 2.796936 4.153748 4.742126 4.505920 2.938538 0.790405 -1.136475 -1.788940 -1.606140 -0.319519 0.840759 1.416016,1
797,1.647339 1.795349 2.130737 2.927856 4.573975 5.498962 5.456543 4.648437 2.484436 -0.010986 -2.096558 -2.651672 -2.660522 -1.511841 0.079956 0.980530 1.436768,1
798,1.668396 1.804199 2.153320 2.952881 4.089050 4.702148 4.665222 3.706055 2.043152 0.289612 -1.258545 -1.801147 -1.610107 -0.773010 0.371399 1.121826 1.478882,1
799,1.663513 1.783447 2.087097 2.692566 3.871765 5.307922 6.007385 5.989380 5.017090 2.938232 0.677490 -1.633301 -3.082275 -3.291931 -2.789917 -1.408081 0.061646 0.977478 1.439209,1
800,1.676636 1.847839 2.318115 3.311157 5.095825 6.882935 7.567444 7.100830 5.003052 1.959229 -1.164551 -3.797607 -4.761963 -4.467773 -3.175964 -1.209412 0.342712 1.192932,1
801,1.694336 1.899109 2.359924 3.319092 4.789734 5.673828 5.818481 5.146790 3.294067 1.128235 -1.070251 -2.560730 -2.816467 -2.471924 -1.385193 -0.005798 0.893860 1.374207,1
802,1.662903 1.912842 2.645569 4.158325 6.647339 8.287659 8.039551 5.963440 1.802673 -2.302246 -5.087891 -5.479126 -4.450989 -1.943665 0.146790 1.145325,1
803,1.683960 1.746521 1.889648 2.225037 2.806702 3.310242 3.454590 3.167114 2.324219 1.320801 0.322876 -0.245667 -0.321350 0.004883 0.672302 1.220093,1
804,1.660156 1.796570 2.178040 2.974854 4.443359 5.650330 5.962524 5.356445 3.489990 1.162720 -1.224670 -2.814331 -3.092041 -2.558594 -1.186523 0.239563 1.111450,1
805,1.675110 1.807861 2.183838 3.047180 4.495239 5.304871 5.326538 4.299622 2.210388 -0.006714 -1.905518 -2.459412 -2.225647 -1.129150 0.266418 1.117249,1
806,1.689453 1.902161 2.500000 3.926086 6.574097 9.037476 9.999695 9.999695 8.381958 4.327393 -0.853577 -4.736938 -7.257385 -7.808228 -6.697388 -5.244751 -3.223877 -1.041870 0.478821 1.288147,1
807,1.650696 1.754761 1.973267 2.487183 3.367920 3.894043 3.862915 3.504639 2.542114 1.289062 0.041504 -0.705261 -0.918884 -0.751648 0.003967 0.780640 1.232605 1.462097,1
808,1.744690 1.993408 2.628784 3.843689 4.318848 4.273071 3.275146 1.524658 -0.314636 -1.459656 -1.592102 -1.300659 -0.080566 0.901794 1.380920,1
809,1.713257 1.862183 2.169189 2.627563 2.902832 2.947998 2.705994 2.092285 1.396790 0.697327 0.344849 0.504456 1.047363 1.968079 2.602539 2.724304 2.401733 1.706848 0.873108 0.269775 0.051880 0.161438 0.640259 1.159058,1
810,1.645813 1.845703 2.535095 4.191895 7.525940 9.999695 9.999695 9.999695 6.033020 -0.375671 -6.436768 -9.106445 -9.079590 -7.882690 -3.574829 -0.482483 1.000977,1
811,1.679077 1.861267 2.436523 3.734436 6.503601 9.999695 9.999695 9.999695 9.999695 6.652527 -0.706177 -7.871704 -9.129028 -9.109192 -9.081726 -7.771606 -3.174744 -0.407104 0.977478,1
812,1.734619 2.005005 2.612610 3.808899 4.291077 4.331055 3.660583 1.994629 0.337830 -1.061707 -1.326599 -1.292419 -0.468140 0.643616 1.231384,1
813,1.739807 1.993408 2.452087 3.609314 5.389099 5.598145 5.667419 4.568176 2.043762 -0.395813 -2.402954 -2.702942 -2.861633 -2.057190 -0.183105 0.837708 1.345215,1
814,1.666870 1.758118 1.953430 2.093811 2.030334 1.748352 1.398010 1.162109 1.132812 1.310120,1
815,1.692200 2.012634 2.800903 4.537048 6.708374 7.531738 7.039795 4.515686 1.029053 -2.365112 -4.108582 -3.759766 -1.907654 0.969849 2.629395 2.618408,1
816,1.664124 1.758118 2.109070 2.879333 4.402771 6.963501 9.277649 9.999695 9.673157 7.411194 3.596497 -0.686951 -4.730835 -7.221680 -7.796936 -7.001953 -4.554138 -0.834656 3.021240 5.487976 6.182251 5.254517 2.843323 0.106201 -2.362061 -3.312378 -3.099670 -1.755981 -0.015869 1.062622,1
817,1.685486 1.851807 2.201233 2.924500 4.640503 5.780945 5.841980 5.632324 3.730469 1.268311 -1.265564 -2.825623 -2.933960 -2.864990 -1.586914 0.081787 1.008911,1
818,1.730957 1.941833 2.209778 2.380371 2.397156 2.200623 1.800537 1.372375 0.967102 0.745850 0.746460 0.900574 1.178894 1.421204,1
819,1.676941 1.794128 2.197876 3.254395 5.238342 6.297607 6.138306 4.166565 1.016541 -2.101135 -3.530884 -3.583984 -2.124939 -0.117187 0.994873,1
820,1.677551 1.871033 2.401733 3.477783 4.431152 4.543457 3.577576 1.836853 -0.007324 -1.284180 -1.500549 -0.834351 0.363464 1.161804,1
821,1.658020 1.785889 2.130737 2.972717 4.426880 5.178223 5.137939 3.928833 1.841431 -0.297852 -1.879883 -2.173157 -1.789246 -0.489197 0.693665 1.314697,1
822,1.638794 1.788635 2.159424 3.018494 4.279480 4.707947 4.530640 3.211060 1.346436 -0.557251 -1.607056 -1.690063 -1.175537 0.076294 0.962524 1.401978,1
823,1.531982 1.751709 2.222595 3.287354 4.588013 4.933777 4.344788 2.458496 0.308228 -1.475525 -1.951294 -1.583862 -0.177612 1.015625,1
824,1.628418 1.782837 2.159729 2.922363 3.612061 3.710632 3.051147 1.808777 0.624695 0.208740 1.316833 4.241943 7.043457 7.935181 6.836548 3.851318 0.959167 -0.426941 0.516052 1.629944 2.873840 2.542114 0.247498 -2.865601 -5.338440 -5.922546 -5.157471 -2.898865 -0.522156 0.875244,1
825,1.729126 1.929321 2.407532 3.511963 4.397583 4.529419 4.122314 2.531738 0.809021 -0.845337 -1.411743 -1.378479 -0.702515 0.467224 1.164246,1
826,1.651917 1.803284 2.177734 2.966919 4.305725 5.327148 5.554199 4.932251 3.104553 0.860291 -1.419983 -2.799072 -2.963257 -2.400818 -0.987244 0.395508 1.180115,1
827,1.684875 1.747437 2.063599 2.908630 4.721069 7.046509 8.029175 7.291260 4.368896 0.605469 -3.073120 -5.079346 -5.152893 -3.517761 -1.036682 0.625610 1.387634,1
828,1.669312 1.805420 2.228394 3.158875 4.814758 6.062317 6.286621 5.288086 2.942505 0.325623 -2.188416 -3.327942 -3.246460 -2.123413 -0.401611 0.760193 1.312866,1
829,1.641846 1.763306 2.133789 2.980347 4.481201 5.445557 5.491028 4.324036 2.069702 -0.360718 -2.243347 -2.722473 -2.261353 -0.802612 0.571289 1.296082,1
830,1.670837 1.832275 2.348938 3.525391 5.295715 6.268921 5.956421 4.007874 1.221924 -1.520996 -3.262329 -3.467407 -2.381287 -0.466919 0.846863 1.447754,1
831,1.668091 1.920166 2.481995 3.877563 5.240173 5.489502 4.893188 2.668457 0.212097 -1.953430 -2.557678 -2.493896 -1.182556 0.361938 1.159058,1
832,1.666260 1.790161 2.140503 2.813721 3.699646 4.208984 4.109192 3.287048 1.998901 0.643005 -0.585327 -1.172791 -1.103821 -0.446167 0.480957 1.145935,1
833,1.695557 1.865234 2.338257 3.490295 4.601746 4.742737 3.725586 1.698608 -0.395508 -1.539307 -1.642761 -0.710449 0.585937 1.287231,1
834,1.724243 1.876221 2.005920 2.021484 1.907959 1.658936 1.417847 1.246338 1.222229 1.308289 1.449890,1
835,1.656494 1.789551 2.186890 3.106384 4.179382 4.461670 3.822937 2.194824 0.395508 -1.058960 -1.439819 -1.009521 0.132141 1.029358 1.462097,1
836,1.743164 2.002869 2.558899 3.613281 4.176331 4.251099 3.791504 2.382507 0.860596 -0.691833 -1.311646 -1.282043 -0.865479 0.191040 0.991211 1.413879,1
837,1.579895 1.759644 2.175598 3.170471 4.899292 5.958557 5.850830 4.234314 1.649780 -1.086426 -2.903137 -3.225403 -2.417603 -0.670471 0.679932 1.355591,1
838,1.724243 1.935425 2.038574 2.014771 2.007141 1.956177 1.758118 1.537170 1.271667 1.122131 1.127319 1.104126 1.104126 1.293335 1.444092,1
839,1.625977 1.829834 2.406616 3.701172 5.932617 7.429504 7.494202 5.820923 2.529907 -1.055298 -3.896484 -4.819031 -4.385071 -2.506714 -0.378418 0.870056 1.435242,1
840,1.739197 1.979675 2.078857 2.093506 2.040710 1.731567 1.414490 1.119995 1.077271 1.043091 1.187439 1.409607,1
841,1.638489 1.856079 2.365723 3.474121 5.085754 5.825500 5.557251 4.155884 1.764832 -0.803528 -2.409058 -2.806702 -2.376099 -1.095276 0.243530 1.059265 1.452637,1
842,1.661682 1.768494 2.058105 2.652893 3.829041 5.394897 6.311646 6.440430 5.639343 3.632812 1.232300 -1.191101 -3.103027 -3.662720 -3.423157 -2.445068 -0.830078 0.462952 1.190491,1
843,1.661072 1.780396 2.120361 2.787476 4.038696 5.511475 6.279907 6.302795 5.364990 3.319702 0.964050 -1.468201 -3.239746 -3.698730 -3.430786 -2.462463 -0.920410 0.328979 1.059875 1.427612,1
844,1.721191 2.058105 2.877502 4.650574 7.729492 9.960022 9.999695 9.301147 5.805664 0.729675 -4.197693 -7.337036 -8.295288 -7.953796 -6.125488 -2.656860 -0.302734 0.888062 1.460571,1
845,1.691284 1.790771 1.993408 2.219849 2.259827 2.214661 2.131042 1.940918 1.617432 1.269836 0.996094 0.878906 0.840149 0.859375 1.068420 1.289368 1.450195,1
846,1.737671 2.136230 3.095398 5.180359 7.212524 7.625122 6.431580 3.106384 -0.623474 -3.838501 -4.835205 -4.476624 -2.348938 -0.187988 0.942993 1.398621,1
847,1.658020 1.859741 2.360535 3.540039 4.907532 5.310669 4.738464 2.748413 0.446777 -1.620178 -2.346191 -2.167358 -0.914307 0.476685 1.224365,1
848,1.675415 1.892700 2.447815 3.712463 4.974365 5.211182 4.449463 2.425842 0.153503 -1.723938 -2.235718 -1.879272 -0.513611 0.743713 1.364746,1
849,1.699829 1.951294 2.518005 3.654785 5.322876 6.328735 6.435547 5.485229 3.276367 0.754395 -1.790466 -3.416138 -3.681641 -3.153076 -1.697083 -0.087280 0.935059 1.441956,1
850,1.741638 2.113342 2.937927 4.690247 6.219788 6.552734 5.765381 3.259277 0.322266 -2.458191 -3.587036 -3.576660 -2.460937 -0.510559 0.745544 1.351318,1
851,1.733398 1.898193 2.286987 2.631226 2.698364 2.455139 1.839294 1.161499 0.599365 0.448608 0.529480 0.904846 1.306763,1
852,1.679077 1.889648 2.431946 3.739014 5.057068 5.334778 4.648743 2.512512 0.130310 -1.901855 -2.479553 -2.267456 -0.886230 0.499573 1.206360,1
853,1.693420 1.822205 2.178040 3.033752 4.561462 6.860352 9.581604 9.999695 9.999695 7.214050 2.026978 -3.592834 -7.851257 -9.088135 -8.927307 -5.845032 -2.645569 -0.252686 1.052551,1
854,1.703186 1.935120 2.394714 3.263855 4.345703 4.966736 5.009155 4.289856 2.809143 1.153259 -0.523376 -1.709290 -2.005310 -1.732483 -0.939331 0.110474 0.904541 1.345215,1
855,1.665649 1.789856 2.010498 2.124023 2.051086 1.726990 1.354370 1.098022 1.049805 1.179504 1.407776,1
856,1.732788 1.992493 2.527771 3.523865 4.660034 5.235596 5.244446 4.488525 2.893372 1.138916 -0.645447 -2.015991 -2.385559 -2.160034 -1.343994 -0.143738 0.783997 1.294861,1
857,1.681213 1.779480 2.018127 2.137451 2.085266 2.058411 1.834717 1.546631 1.270752 1.195374 1.182251 1.202698 1.386414,1
858,1.683960 1.766663 1.969604 2.299805 2.411804 2.387390 2.058716 1.585999 1.104736 0.811768 0.797119 0.906372 1.236877 1.474915,1
859,1.711731 1.859131 2.072144 2.100830 2.057190 1.783752 1.477051 1.186523 1.106262 1.085205 1.238708 1.446838,1
860,1.682129 1.895142 2.481689 3.811951 5.187988 5.494690 4.742432 2.539062 0.089722 -1.980591 -2.575989 -2.282715 -0.811157 0.573425 1.291504,1
861,1.640015 1.773071 2.167664 3.133240 5.104370 6.411743 6.593933 5.266724 2.300110 -0.721130 -2.971497 -3.526917 -3.133545 -1.295166 0.318909 1.119385 1.454163,1
862,1.686707 1.836548 2.189026 2.931213 4.315491 5.490723 5.816040 5.446777 3.875427 1.663208 -0.600891 -2.464294 -3.018494 -2.818604 -1.902466 -0.408936 0.705261 1.298828,1
863,1.694031 1.817932 2.073059 2.235718 2.255249 2.053528 1.656494 1.260071 0.996704 0.947266 1.002197 1.270447,1
864,1.635742 1.767883 2.117004 2.884216 4.694214 6.532593 6.857910 6.504517 4.177551 1.014099 -2.166138 -3.913269 -4.159241 -3.769836 -1.692810 0.113220 1.031799 1.479187,1
865,1.707153 2.027283 2.803955 4.335327 5.379944 5.373535 4.122009 1.760254 -0.722656 -2.334595 -2.625122 -1.877441 -0.260315 0.863037 1.400452,1
866,1.744690 1.839294 2.087402 2.305298 2.261047 2.232056 2.250366 2.067566 1.730957 1.428528 1.065979 0.847473 0.896606 0.915222 0.933533 1.135559 1.354675 1.478882,1
867,1.680298 1.818542 2.240906 3.192749 5.108337 7.356262 8.281250 8.007202 6.241455 2.948914 -0.671387 -3.775940 -5.251465 -5.276184 -4.281921 -2.141418 -0.180969 0.936279 1.456909,1
868,1.703491 1.857300 2.136536 2.455139 2.583313 2.488403 2.165527 1.686096 1.152954 0.738831 0.570068 0.630798 0.899353 1.226196 1.464233,1
869,1.619873 1.787109 2.382812 3.806763 6.293030 8.761902 9.999695 9.999695 8.174744 3.296814 -2.752380 -7.047119 -8.984375 -8.731079 -6.646729 -3.099365 -0.238647 1.177673,1
870,1.701660 1.882019 2.241516 2.956543 3.934326 4.493408 4.478149 4.061279 3.104553 1.755066 0.306091 -0.915527 -1.493530 -1.611023 -1.283875 -0.428467 0.467834 1.082458 1.408997,1
871,1.695862 1.782837 1.934814 2.110596 2.154236 2.078247 1.942139 1.744080 1.513672 1.274719 1.107788 1.016235 1.019592 1.175232 1.366577,1
872,1.690369 1.788025 2.134094 2.937622 4.633789 6.185913 6.473999 5.409851 2.706299 -0.328369 -2.911072 -3.694763 -2.830505 0.061951 4.483948 9.705200 9.999695 9.999695 9.999695 7.803345 0.655212 -6.462097 -9.128418 -9.109192 -9.080811 -8.778381 -3.934631 -0.766907 0.842896,1
873,1.638184 1.769104 2.124939 2.887878 4.075623 4.966125 5.042114 4.089661 2.318420 0.367737 -1.380310 -2.192383 -2.039795 -1.051636 0.214539 1.073914 1.468811,1
874,1.669922 1.757507 2.007446 2.637939 3.931885 5.711670 6.699219 6.605530 5.385742 3.004761 0.191345 -2.468567 -3.980408 -4.285278 -3.445740 -1.672058 -0.022583 0.975952 1.455994,1
875,1.682739 1.827087 2.214050 3.129883 4.780884 5.477600 5.386353 3.981018 1.563416 -0.912476 -2.416687 -2.669373 -2.172241 -0.514526 0.717163 1.334534,1
876,1.661377 1.775818 2.037354 2.524109 3.289185 4.145508 4.706421 4.794922 4.290161 3.231812 1.897888 0.539551 -0.742187 -1.618652 -1.888428 -1.680908 -1.011353 -0.126648 0.650330 1.179810 1.477966,1
877,1.744385 2.132263 2.944336 4.440918 5.982971 6.419067 5.788879 3.985901 1.373901 -1.323853 -3.189697 -3.783569 -3.325195 -1.754761 -0.075684 0.966797 1.452637,1
878,1.714478 2.018433 2.645264 3.941345 5.558472 6.306458 6.304626 5.260010 2.974548 0.405884 -2.167664 -3.651428 -3.837891 -3.308411 -1.798706 -0.142517 0.881348 1.401367,1
879,1.642456 1.746216 2.084351 2.846680 3.697205 3.895264 3.257751 1.871033 0.387573 -0.650635 -0.831299 -0.290527 0.686646 1.298523,1
880,1.712036 1.850281 2.119751 2.642212 3.208313 3.521423 3.566589 3.095093 2.117615 1.062622 0.002441 -0.683289 -0.742187 -0.402832 0.272522 0.956421 1.422119,1
881,1.679993 1.767578 2.084351 2.869568 4.506226 6.113586 6.509399 5.598755 3.024597 0.071106 -2.516479 -3.493958 -3.280029 -1.759949 0.052795 1.081543,1
882,1.682434 1.864624 2.343445 3.318176 5.238647 7.777100 8.979797 8.789978 7.446594 4.712830 0.987854 -3.002625 -5.810547 -6.807251 -6.462708 -4.944458 -2.550659 -0.494995 0.752563 1.387329,1
883,1.676636 1.749573 1.964722 2.408142 3.171692 3.896484 4.208984 4.061279 3.309937 2.135925 0.877686 -0.352783 -1.100159 -1.209412 -0.884094 -0.133362 0.684814 1.237793,1
884,1.722107 1.948853 2.442017 3.325500 4.318542 4.782104 4.682312 3.816223 2.309570 0.723877 -0.827942 -1.736145 -1.846313 -1.431580 -0.482788 0.521240 1.172485,1
885,1.720581 1.930847 2.499695 3.829041 6.157532 7.957153 8.206177 6.905823 3.760681 -0.101318 -3.629761 -5.474854 -5.656128 -4.306946 -1.831665 0.099792 1.123962,1
886,1.648254 3.424072 4.680481 4.977417 4.356689 3.115540 2.013855 1.442566 1.173706 1.159668 1.354065 1.215210 0.574951 -0.466309 -1.738892 -2.263489 -2.149353 -1.614685 -0.494995 0.578918 1.225281,1
887,1.722412 1.932983 2.381897 3.170166 4.311523 5.487671 6.426392 6.965942 6.623535 5.447388 3.750916 1.551514 -0.789490 -2.541504 -3.603516 -3.948669 -3.432617 -2.512817 -1.607666 -0.679626 0.234680 0.931396 1.348572,1
888,1.649475 1.746521 2.017212 2.633972 4.049072 5.539856 5.853882 5.473633 3.476257 0.962219 -1.513367 -2.721863 -2.838440 -2.256470 -0.545959 0.681458 1.288757,1
889,1.655273 1.747131 2.016602 2.606812 3.822632 4.613342 4.709473 4.163513 2.510376 0.705566 -1.071777 -1.751099 -1.736755 -1.136475 0.155029 1.012268 1.434326,1
890,1.635742 1.751099 2.002869 2.545471 3.575134 4.343567 4.504395 4.099426 2.780762 1.213379 -0.370789 -1.352844 -1.452637 -1.094666 -0.165100 0.753784 1.272888,1
