value_sequence,finalLabel
0.098572 0.131378 0.120544 0.072327 0.036011 0.026855 0.0354 0.060577 0.082397 0.084076 0.085754 0.0914 0.093536 0.087128 0.09201 0.091095 0.093536 0.091248 0.086365 0.084381 0.075836 0.074158 0.079803 0.083923 0.100098 0.119171 0.118256 0.112762 0.098877 0.075989 0.046234,0
0.036011 0.042419 0.083466 0.46814 1.809082 4.175262 4.999847 4.999847 3.329315 -0.872498 -4.6875 -5.0 -5.0 -2.923431 -1.221313 -1e-05,1
0.0,0
0.010529 0.039978 0.046997 0.048981 0.079803 0.08667 0.102844 0.113525 0.102844 0.108948 0.103912 0.101318 0.108795 0.114899 0.118561 0.130615,0
0.122681 0.123138 0.141296 0.287628 0.638885 1.017151 1.185913 0.902863 0.254211 -0.399628 -0.790863 -0.88913 -0.689545 -0.419312 -0.202179 -0.021057 -1e-05,1
0.0,0
0.0,0
0.065308 0.093994 0.106506 0.107422 0.101624 0.102844 0.106201 0.105591 0.107422 0.111237 0.118256 0.121002 0.142517 0.151367 0.155182 0.155487 0.145111 0.122223 0.094299 0.075836 0.069275 0.05249 0.057526 0.069122 0.072327 0.084381 0.113373 0.168457 0.206909 0.225372 0.189209 0.096436 0.014343 -0.012207 -0.021362,0
0.033569 0.076294 0.085754 0.085907 0.091553 0.107117 0.22583 0.547485 0.968323 1.174622 0.994568 0.409088 -0.333557 -0.894318 -1.061859 -0.863495 -0.404663 -0.089264,1
0.03952 0.084076 0.087433 0.091095 0.09613 0.10498 0.109711 0.112 0.10437 0.093384 0.07843 0.085144 0.088806 0.090637 0.086212 0.084076 0.09079 0.092163 0.089111 0.091705 0.092773 0.088196 0.089874 0.090485 0.101318 0.10498 0.094299 0.090027 0.075836 0.070953 0.066528 0.06958 0.079498 0.079498 0.087128 0.090942 0.097046 0.163727 0.335388 0.566711 0.678253 0.599823 0.284882 -0.146179 -0.4599,0
0.044708 0.04425 0.041046 0.037231 0.042114 0.051575 0.06485 0.077057 0.082855 0.079498 0.063019 0.033417 0.022736,0
0.004425 0.035095 0.082703 0.098114 0.0914 0.048523 0.010986 -0.014954 -0.017548 0.004272 0.020905 0.022278 0.024261 0.021667 0.019226 0.027161 0.035858 0.039368 0.049896 0.049744 0.037842 0.034943 0.046692 0.054474 0.066528 0.074768 0.066986 0.056152 0.031586 0.01297 0.009155 0.01709 0.023193 0.031891 0.033875 0.032349 0.035858 0.037689 0.050049 0.085754 0.110626 0.125427 0.113678 0.085297,0
0.0,0
0.012054 0.007935 0.020142 0.031586 0.036621 0.046997 0.050049,0
0.049133 0.05249 0.057068 0.071411 0.12146 0.285187 0.726776 1.26297 1.441345 1.542816 0.922699 -0.271606 -1.168823 -1.515198 -1.425171 -0.983124 -1e-05,1
0.0,0
-0.354767 -0.370026 -0.278931,0
0.0,0
0.0,0
0.028839 0.058289 0.065765,0
0.438843 0.878143 0.908966 0.753021,0
0.035248 0.080566 0.082855 0.072021 0.055847 0.037384 0.013275 -0.005951 -0.000763 0.021667 0.036011 0.046234 0.051575 0.049438 0.053101 0.050201 0.05249 0.061798 0.057678 0.061951 0.069427 0.068512 0.070496 0.063934 0.052948 0.047913 0.036621 0.033875 0.034485 0.034332 0.037079 0.042267 0.046234 0.053864 0.062866 0.063019 0.065918 0.055237 0.048676 0.0354 0.024109 0.017242 0.022278 0.018311 0.016937 0.025635 0.027313 0.031128 0.036926 0.042267 0.05188 0.057068 0.05661 0.053101 0.042267 0.041199 0.03418 0.041199 0.051422 0.059967 0.064087 0.06958 0.066223 0.058746 0.039368 0.026245 0.0177 0.013123 0.011444 0.023804 0.037079 0.041809,0
0.0,0
0.016632 0.064697 0.082855 0.083008 0.072327 0.054779 0.036469,0
0.026398 0.041046 0.050812 0.059204 0.057373 0.056458 0.058441 0.052185 0.055847 0.054474 0.062561 0.061951 0.061798 0.056152 0.04837,0
0.044861 0.048523 0.050812 0.084076 0.256805 0.66452 1.02417 1.071167 0.716248 0.053101 -0.638123 -1.011505 -1.007233 -0.665588 -0.265503 -0.055847,1
0.020905 0.059052 0.102386 0.119781 0.137939 0.123596 0.084991 0.027161 -0.002289 -0.011444 -0.017548 0.012207 0.041199 0.043335 0.040131 0.0354 0.025482 0.02243 0.022278 0.028534 0.031891 0.035248 0.040283 0.053711 0.086975 0.10788 0.113983,0
0.055695 0.071564 0.079193 0.079041 0.071716 0.061798 0.045929 0.029297 0.021057 0.018463 0.014191 0.013123 0.024109 0.030212 0.040588 0.049133 0.049744 0.054626 0.050507 0.056152 0.058289 0.056458 0.057068 0.053711 0.044403 0.039825 0.04303 0.041809 0.03891 0.042419 0.051575 0.047455 0.04364 0.043793 0.037994 0.035553 0.043488 0.045471 0.051727 0.047302 0.054932 0.050659 0.046997,0
0.0,0
0.0,0
0.020905 0.034485 0.049133 0.047302 0.047607 0.033569 0.023041 0.010834 0.018311 0.014954 0.020294 0.027466 0.032196 0.024567 0.028839 0.030975 0.032196 0.035248 0.044708 0.050049 0.052185 0.050964 0.04303 0.025787,0
0.010071 0.011444 0.046387 0.240631 0.730591 1.434174 1.838226 1.731567 0.957031 -0.136414 -1.149597 -1.87912 -1.810913 -1.314545 -0.652466 -0.209503 -0.01709,1
0.074615 0.114136 0.138702 0.121918 0.050964 -0.005188 -0.016327 -0.015411 0.004578 0.027924 0.038147 0.033417 0.034332 0.031891 0.023346 0.023499 0.019989 0.032959 0.039978 0.050659 0.053253,0
0.064087 0.061646 0.071869 0.077057 0.075684 0.078583 0.075378 0.065155,0
0.056 0.075684 0.233002 0.646362 1.130829 1.514587 1.774597 1.228027 0.097046 -0.886383 -1.429901 -1.637878 -1.222992 -0.458832 -0.006714,1
0.163269 0.129852 0.011902 -0.078125,0
0.0,0
0.036469 0.068817 0.074921 0.087585 0.088196 0.087891 0.078125 0.06424 0.063019 0.056915 0.058441 0.056152 0.063171 0.064392 0.068359 0.072632 0.070801 0.073242 0.067749 0.059509 0.062561 0.054016 0.06012 0.065155 0.06897 0.068665 0.071869 0.059052,0
0.0,0
0.028076 0.099487 0.100098 0.066376 0.027618 0.009918 -0.003357 0.016327 0.044556 0.053864 0.053253 0.047607 0.04776 0.052948 0.062256 0.070496 0.066986 0.063934 0.058899 0.058594 0.059357 0.066681 0.065308 0.072479 0.071259 0.070953 0.064697 0.054779 0.053711 0.050659 0.057373 0.071869 0.073395 0.072174 0.067444 0.06073 0.067291 0.070801 0.069275 0.06485 0.04776 0.03067 0.028839 0.034027 0.042877 0.049744 0.063324 0.066528 0.06958 0.06485 0.054779 0.055084 0.048065 0.05188 0.059662 0.05661 0.054474 0.051575 0.051117 0.05249 0.059357 0.080719 0.101929 0.100403 0.089264 0.059204 0.024719 0.003967 0.005341 0.028534 0.045319 0.055847 0.061035 0.053711 0.043488 0.041962 0.048218 0.041046 0.046234 0.048065 0.046692 0.052948 0.065308 0.074005 0.078888 0.066528,0
0.062256 0.12207 0.37796 0.857239 1.310577 1.636963 1.33728 0.436096 -0.57724 -1.190033 -1.72821 -1.443329 -0.979767 -0.353851 -0.084229,1
0.012207 0.039978 0.050507 0.048676 0.055084 0.054626 0.054321 0.054932 0.053558 0.053101 0.061035 0.061646 0.058899 0.051727 0.048523 0.045471 0.051727 0.05188 0.056458 0.056305 0.057983 0.065308 0.066681 0.066833 0.061035 0.049744 0.041962 0.033112 0.026245 0.027466 0.034943 0.044098 0.053253 0.06073 0.072327 0.091095 0.103912 0.106049 0.097046 0.069733 0.033569 0.010376 -0.000305 0.009003 0.036926 0.066681 0.088043 0.075378 0.066071 0.04715 0.028839 0.01297 0.014801 0.0177 0.030518 0.050049 0.059662 0.061035 0.061951 0.06424 0.059357 0.053101 0.036316 0.037842 0.039368 0.043182 0.04776 0.054626 0.065613 0.072021 0.073395 0.061798 0.044403 0.023804 0.013885 0.019531 0.031738 0.039673 0.037384 0.032959 0.028687 0.043335 0.050201 0.053711 0.054016,0
0.021667 0.047607 0.055847 0.058899 0.077209 0.096741 0.113678 0.11322 0.077515 0.021973 -0.015869 -0.023193 -0.009613 0.020905 0.040894 0.049438 0.045013 0.053406 0.066681 0.080414 0.08667 0.077667 0.06134 0.037842 0.017242,0
0.005341 0.007324 0.011139 0.027924 0.096893 0.474701 1.501617 2.671356 2.933655 2.178345 0.224457 -1.82312 -2.906189 -3.088226 -2.13913 -1.174927 -0.227966 -0.018463,1
0.041199 0.058136 0.067596 0.075989 0.074921 0.07782 0.067444 0.065918 0.076752 0.110321 0.135803 0.141296 0.109711 0.055542,0
0.010681 0.064545 0.332031 1.048279 2.008057 3.534393 4.37912 3.819427 1.814575 -0.948486 -3.800049 -4.611511 -4.080353 -2.789307 -1.28418 -0.343323 -0.031128 -1e-05,1
0.0,0
-1.197357 -1.256256 -1.221008 -0.925598 -0.373077 -0.060272,0
0.0,0
0.089264 0.108185 0.107117 0.086975 0.078735 0.075378 0.080872 0.091248 0.092163 0.100403 0.105133 0.112762 0.121307 0.111084 0.088348,0
0.013885 0.049896 0.065613 0.083313 0.084229 0.082245 0.082855 0.100403 0.123749 0.132751 0.122986 0.104523 0.06012 0.036621 0.027313 0.037842 0.057831 0.085754 0.091705 0.086823 0.084076 0.075378 0.057526 0.044708 0.041504 0.044861 0.045929 0.056305 0.063477 0.062866 0.061798 0.062408 0.06546 0.064545 0.065308 0.067596 0.063477 0.056305 0.063019 0.061188 0.060425 0.06485 0.064545 0.065613 0.063934 0.063171 0.063019 0.066376 0.067749 0.06073 0.061493 0.059204 0.06012 0.067444 0.066528,0
0.042419 0.054321,0
0.05127 0.064545 0.076904 0.136719 0.37262 0.846252 1.248932 1.336212 1.01593 0.274506 -0.591888 -1.169281 -1.320801 -1.027527 -0.031738,1
0.642395,0
0.0,0
0.0,0
0.026093 0.087128 0.105133 0.102997 0.094452 0.084229 0.080872 0.084991 0.09552 0.09903 0.106812 0.110016 0.110321 0.109863 0.106506 0.109253 0.103149 0.104065,0
0.101471 0.102386 0.147247 0.363007 0.839996 1.198425 1.322937 1.384277 0.702209 -0.418549 -1.023102 -1.123505 -1.166382 -0.823822 -0.324249 -0.08194 -0.010529 -1e-05,1
0.0,0
1e-05 0.005493 0.029602 0.053558 0.059509 0.065002 0.105133 0.200806 0.408783 0.650787 0.938263 1.24115 1.141815 0.823364 0.406036 -0.47287 -1.142273 -1.220856 -1.193542 -0.884705 -0.358124 -0.052185,1
0.0737 0.097656 0.102692 0.094299 0.090332 0.091248 0.104675 0.114441 0.118713 0.110168 0.097198 0.083008 0.081635 0.074615 0.082092 0.086212 0.086823 0.085907 0.093231 0.08667 0.092926 0.093079 0.090485 0.096436 0.10376 0.112305 0.122528 0.125732 0.113831 0.106812 0.093536 0.085449 0.080719 0.072937 0.076599,0
0.052338 0.069733 0.064392 0.072937 0.077515 0.075989,0
0.064087 0.081329 0.090179 0.092468 0.090179 0.085602 0.090027 0.097351 0.097961 0.101929 0.104065 0.103302 0.097046 0.083923 0.085297 0.078735 0.078583 0.08667 0.09964 0.108795 0.122528 0.11673 0.100098 0.075836 0.052338 0.044708 0.055389 0.068207 0.081177 0.08606 0.087585 0.112915 0.143127 0.143585 0.116425 0.052643 0.0177,0
-1.539001 -1.456299 -1.391296 -1.238556 -0.628204 -0.183411 0.016327 0.084839 0.104065 0.108643 0.10849 0.111237 0.113373 0.113068 0.108948,0
0.056915 0.092316 0.107574 0.108795 0.103912 0.116272 0.124054 0.121307 0.128479 0.127106 0.11261,0
0.0,0
0.0,0
0.0,0
0.070953 0.097504 0.106659 0.110016 0.112915 0.104828 0.107422 0.107269 0.10498 0.110168 0.110931 0.111389 0.110474 0.102997 0.099335 0.092468 0.090332,0
0.086975 0.093842 0.114136 0.256348 0.604553 0.955048 1.068573 1.133881 0.615234 -0.316162 -0.89325 -0.98938 -1.005402 -0.661621 -0.235443 -0.010529 -1e-05,1
0.0,0
0.044708 0.075073 0.08728 0.086975 0.094452 0.10025 0.10025 0.105438 0.107727 0.10437 0.10376 0.094604 0.097046 0.10025 0.102386 0.103455 0.10437 0.106812 0.110016 0.109711 0.106049 0.106659 0.096741 0.092773 0.088959 0.079956 0.072937 0.076294 0.081329 0.083008 0.089264 0.09552 0.093689,0
0.0,0
0.0,0
0.0,0
0.039825 0.087433 0.120087 0.150452 0.129852,0
0.0,0
0.060272 0.101013 0.120087 0.124512 0.118866 0.107574 0.09491 0.083771 0.089111 0.091858 0.086517 0.098724 0.108032 0.112305 0.105591 0.105286 0.10437 0.101929 0.098724 0.103149 0.096741 0.098724 0.096893 0.093689 0.096893 0.095978 0.091553 0.09613 0.094757 0.09613 0.102234 0.09491 0.093994 0.097351 0.093384 0.095673 0.104065 0.101166 0.105743 0.103302 0.102997 0.089264 0.085449 0.082092 0.078888 0.078735 0.083008 0.087891 0.093231 0.089722 0.092316 0.09964 0.091095 0.086975,0
-1.217957 -0.312805 -0.017548 0.066833 0.088348 0.098877 0.10025 0.097504 0.099182 0.113068 0.110321,0
0.0177 0.080719 0.098724 0.104065 0.107117 0.109558,0
0.060425 0.119476 0.140228 0.150452,0
0.020142 0.107422 0.132904 0.137787 0.142975 0.140839 0.137329 0.143738 0.139923 0.141449 0.16037 0.192871 0.21759 0.227509 0.228424 0.194702 0.151367 0.111237 0.071259 0.054626 0.057526 0.059662 0.073853 0.087128 0.103302 0.136871 0.199585 0.2388 0.240631 0.179138 0.070953 -0.030212 -0.051117 -0.007782 0.066528 0.100861 0.119019 0.122223 0.126953 0.122528 0.124359 0.123444 0.122681 0.118713 0.126495 0.125732 0.122833 0.116577 0.120392 0.121765 0.121613 0.130768 0.133057 0.137177 0.142975 0.126953,0
0.12558 0.185852 0.400238 0.720673 0.931854 0.921173 0.550842 -0.033112 -0.561371 -0.827637 -0.803528 -0.487518 -0.150909,1
0.044403 0.110779 0.109711 0.090485 0.071716 0.075684 0.084991 0.087738 0.084686 0.090332 0.100708 0.101471 0.099487 0.110168 0.113678 0.116425 0.126343 0.122375 0.116425 0.110168 0.099792 0.109711 0.123291 0.138702 0.144653 0.138397 0.115356 0.08606 0.057526 0.045929 0.059814 0.069733 0.085907 0.113373 0.174561 0.319519 0.49942 0.547333,0
-0.597687 -1.105347 -1.271362 -1.192322 -0.332794,0
0.0,0
0.047455 0.137329 0.157166 0.132599,0
0.040283 0.100555 0.111084 0.113678 0.118256 0.12558 0.137787 0.177765 0.202637 0.199738 0.14679 0.083466 0.036316 0.029144 0.055084 0.088348 0.099945 0.105286 0.112 0.115356 0.12207 0.142517 0.164032 0.175629 0.179596 0.167542 0.143127 0.113831 0.071106 0.049133,0
0.0,0
0.0,0
0.078278 0.108337 0.115662 0.117493 0.116425 0.107727 0.113068 0.111389,0
0.0,0
0.00412 0.080872 0.099487 0.108795 0.115509,0
0.111389 0.136414 0.388489 1.414337 3.537292 4.999847 4.999847 4.999847 0.777893 -3.78891 -5.0 -5.0 -5.0 -2.187653 -0.621796 -0.030518,1
0.092316 0.069427 0.050659 0.049133 0.074921 0.098877 0.106049 0.101471 0.106354 0.111847 0.119476 0.123138 0.117035,0
0.0,0
0.072021 0.138397 0.154114,0
0.052338 0.134888 0.162354 0.158844 0.146179 0.136108 0.121613,0
0.0,0
0.0,0
0.102234 0.136719 0.147705 0.149384 0.136108 0.122528 0.106964 0.098267 0.095978 0.090027 0.103149 0.105743 0.106659 0.122223 0.126343,0
0.0,0
0.0,0
0.009613 0.058746 0.086517 0.114136 0.122681 0.127869 0.128784 0.121765 0.110016 0.105591 0.107117 0.116272 0.111237 0.12146 0.120544 0.118103 0.114746 0.112152 0.116272 0.126648 0.136108 0.135803 0.131683 0.123596 0.105591 0.090637 0.084686,0
0.092926 0.100555 0.115662 0.11261 0.111847 0.093536 0.077972 0.063477 0.055084 0.04303 0.046997 0.056152 0.071106 0.085754 0.09903 0.103912 0.091095 0.071716 0.06012 0.066986 0.065918 0.069427 0.06897 0.069885,0
0.06958 0.073395 0.085449 0.182495 0.485535 0.915527 1.121216 0.98999 0.474243 -0.24765 -0.812988 -1.021271 -0.906677 -0.476227 -0.140228,1
0.013275 0.059052 0.072327 0.084686 0.096588 0.103607 0.10437 0.094604 0.087891 0.078583,0
0.065308 0.065308 0.166779 0.477753 0.908966 1.017303 1.017456 0.562134 -0.277252 -0.784149 -0.94635 -0.999146 -0.597839 -0.207214 -0.016785,1
0.047455 0.057068 0.061035 0.067444 0.069427 0.063934 0.065308 0.071564 0.072479 0.068817 0.076904 0.084991 0.097198 0.104065 0.101624 0.092773 0.082092 0.088501 0.095825 0.111389 0.112457,0
0.091553 0.196075 0.587463 1.326599 1.616669 1.656189 1.112823 0.030823 -1.116333 -1.724091 -1.749725 -1.501923 -0.848999 -0.241699,1
0.001221 0.066376 0.077667 0.084076 0.088959 0.094757 0.102081 0.115509 0.140381 0.145874 0.131836 0.087891 0.03418,0
0.011444 0.040436 0.183868 0.534973 0.988159 1.132965 1.222382 0.786285 -0.175323 -0.870972 -1.031036 -1.057587 -0.740204 -0.278778 -0.028534 -1e-05,1
0.0,0
-0.962524 -1.499634 -1.451263 -1.296387 -1.199036 -0.466156 -0.086975 0.050659 0.085907 0.088196 0.092773 0.098877 0.10025 0.102844 0.089874 0.081177 0.072479 0.071106 0.066376 0.063477 0.059814 0.063019 0.072174 0.080719 0.096893 0.09903 0.095367 0.080261 0.06485 0.041809 0.035858 0.034943 0.040741 0.050812 0.055542 0.067596 0.069427 0.079346 0.083313 0.081635 0.070496 0.070496 0.069733 0.081177 0.087128 0.09491 0.102081 0.100098 0.085754 0.069427 0.058746 0.053864 0.056915 0.066376 0.073853 0.079041 0.073853 0.061798 0.054474 0.063324 0.067139 0.074158 0.074463 0.07843 0.076294 0.074463 0.06485 0.065002 0.060272 0.055542 0.064087 0.059204 0.068054 0.067139 0.074005 0.064545 0.067444 0.066071 0.066528 0.066986 0.072479 0.076904 0.076141 0.075378 0.077362 0.078735 0.077057,0
0.0737 0.077667 0.081635 0.111389 0.129089 0.150146 0.28183 0.597839 1.024017 1.071167 1.009064 0.609589 -0.274658 -0.894623 -1.089172 -1.177368 -0.905457 -0.375214 -0.078125,1
0.034027 0.061798 0.060883 0.061798 0.065613 0.070801 0.073547 0.064392 0.066986 0.069427 0.063477 0.067902 0.068512 0.07019 0.07431 0.070953 0.070801 0.072632 0.068665 0.062103 0.07019 0.075989 0.070648 0.072937 0.070343 0.073853 0.075226 0.080109 0.089874 0.0914 0.099945 0.107727 0.101013 0.092316 0.080872 0.061035 0.04837 0.039062 0.040894 0.042877 0.052032 0.063782 0.077515 0.08194,0
0.077362 0.081177 0.131073 0.490417 1.502686 2.830658 3.320618 3.009491 0.929718 -1.889648 -3.553162 -3.834839 -3.142548 -1.617889 -0.553436 -0.083618,1
0.046387 0.088196 0.093384 0.108032 0.112915 0.112457 0.108337 0.091705 0.079651 0.081177 0.085602 0.086212 0.089111 0.095062 0.084686 0.077209 0.080566 0.084229 0.084381 0.085907 0.094757 0.094452 0.098572 0.09079 0.090332 0.079956 0.074768 0.071106 0.078278 0.094604 0.114594 0.122681 0.113983 0.082703 0.059357 0.05188 0.048065 0.054626 0.069427 0.069733 0.073853 0.071106 0.064392 0.061493 0.070343 0.066833 0.067749 0.071411 0.083313 0.0914 0.091095 0.086212 0.066833 0.053101 0.047302 0.059814 0.062866 0.061951 0.06897 0.074768 0.07309 0.074768 0.076447 0.076752 0.066833 0.068665 0.070648 0.063477 0.06134,0
0.0,0
0.0,0
0.008087 0.030212 0.034027 0.040436 0.046539 0.054321 0.067596 0.07843 0.088654 0.091553 0.099792 0.105438 0.109406 0.120697 0.110321 0.076904 0.045929 0.006256 -0.010834 -0.010681 -0.006256,0
0.0,0
0.048065 0.088043 0.104675 0.108337 0.106659 0.102692 0.093689 0.074463 0.071869 0.056763 0.048065 0.053406 0.045166 0.039825 0.049896 0.090179 0.105743 0.110931 0.082397 0.021973 -0.007629 -0.020447 -0.023499 0.011444 0.03952 0.056458 0.059052 0.063629,0
0.058289 0.059662 0.063629 0.085144 0.171204 0.419006 0.820007 1.149902 1.255646 1.091309 0.782471 0.554352 0.258636 -0.187683 -0.807953 -1.18042 -1.525269 -1.348572 -0.905457 -0.323181 -0.048065,1
0.034943 0.036926 0.039673 0.043945 0.052185 0.053253 0.05722 0.054321 0.058594 0.065002 0.065308 0.068054 0.06012 0.056763 0.054626 0.056 0.052185 0.060272 0.058594 0.061188 0.061493 0.061951 0.070648 0.070343 0.066833,0
0.046997,0
0.036774 0.04776 0.15564 0.467072 0.921173 1.104126 1.238098 0.847626 -0.054474 -0.889587 -1.128998 -1.15387 -0.990753 -0.477753 -0.161133 -0.020905,1
0.037537 0.078888 0.1091 0.132904 0.130157 0.094604 0.043945 -0.011902 -0.028076 -0.033722 -0.011749 0.01709 0.037079 0.050354 0.063934 0.062866 0.055237 0.040283 0.037384 0.03418 0.035858 0.033722 0.033722 0.031738 0.041351 0.037231 0.03418 0.035248 0.039215 0.04303 0.043793 0.037384 0.044098 0.041962 0.038757 0.041199 0.038452 0.036926 0.037231,0
0.036926 0.045776 0.052032 0.060272 0.079651 0.185394 0.497437 0.975952 1.296844 1.218262 0.621338 -0.221405 -0.975189 -1.319275 -1.224823 -0.780182 -0.301514 -0.050507 -1e-05,1
0.0,0
0.017548 0.04776 0.062256 0.07309 0.071259 0.069733 0.072632 0.070343 0.064697 0.063324 0.061798 0.054016 0.032654 0.017853 0.011292 0.014038 0.014038 0.021973 0.036774 0.046997 0.048981 0.049744 0.050049 0.04364 0.049286 0.055847 0.064697 0.059509 0.037689 0.02533,0
0.0177 0.018463 0.026855 0.038452 0.04364 0.048828 0.053711 0.060272 0.062561 0.072479 0.167542 0.422363 0.697632 0.773621 0.790558 0.366821 -0.330505 -0.719757 -0.800018 -0.803833 -0.469513 -0.159454,1
0.009155 0.074921 0.088196,0
0.081329 0.117645 0.293579 0.667572 1.097107 1.138763 0.891571 0.340576 -0.43457 -0.925293 -1.045227 -1.024475 -0.769958 -0.441895 -0.241547 -0.121155 -0.016479,1
0.049286 0.096283,0
0.089874 0.097351 0.218658 0.490875 0.718231 0.732727 0.438995 -0.052338 -0.512085 -0.72876 -0.688629 -0.431671 -0.163422 -0.016022,1
0.028381 0.03006 0.022736 0.011749 0.01358 0.015564 0.019379 0.033722 0.043182 0.052185 0.055542 0.057831 0.055084 0.060577 0.055695 0.054474 0.040131 0.032959,0
0.007172 0.033264 0.049591 0.050201 0.045471,0
0.039368 0.050659 0.123291 0.367432 0.77652 1.092682 1.109619 0.690155 0.001984 -0.700989 -1.096649 -1.129913 -0.805359 -0.360718 -0.105896,1
0.010681 0.039825 0.047302 0.047302 0.046997 0.043182,0
0.040894 0.051727 0.092773 0.296326 0.80719 1.391449 1.540985 1.504517 0.666504 -0.491791 -1.332245 -1.560974 -1.548767 -1.19751 -0.412598 -0.09613,1
0.015717 0.041199 0.046692 0.043793 0.049591 0.046387 0.052795 0.05249 0.064545 0.06546 0.056915 0.055237 0.047607 0.04303 0.042114 0.045166 0.050659 0.067139 0.072327 0.060577,0
0.038605 0.03891 0.172577 0.501709 0.892792 1.072083 0.882416 0.310059 -0.37796 -0.903778 -1.066284 -0.89447 -0.475769 -0.16098 -0.012665,1
0.034485 0.049896 0.049286 0.05188 0.050812 0.047455 0.046692 0.043793 0.036316 0.029144 0.027924 0.027618 0.03067 0.040894 0.038452 0.035095 0.046692 0.043945 0.043335 0.038147 0.033417 0.030518 0.033875 0.034485 0.035248 0.042114 0.04837 0.053406 0.050201 0.049744 0.04776 0.035553 0.022736 0.022125 0.017242 0.013733 0.013885 0.022736 0.029297 0.031433,0
0.028687 0.030365 0.086365 0.314484 0.866699 1.423187 1.621399 1.818848 1.248474 -0.006256 -1.152191 -1.70929 -1.697235 -1.563721 -0.876617 -1e-05,1
0.0,0
1e-05 0.106964 0.954895 1.535797 1.63559 1.159668 0.338593 -0.574799 -1.170654 -1.534271 -1.357727 -1.130676 -0.610657 -0.283813 -0.079956,1
0.008392 0.043945 0.054474 0.051727 0.047607,0
0.045013 0.045471 0.048828 0.053253 0.061798 0.1091 0.307312 0.767975 1.292877 1.35376 1.31424 0.804596 0.007782 -0.832214 -1.18866 -1.24115 -0.97641 -0.016174 -1e-05,1
0.0,0
0.005341 0.042114 0.054321 0.067902 0.07019 0.075531 0.063019 0.044861 0.019684 0.014343 0.027161 0.039215 0.051422 0.049591 0.053864 0.055237 0.055237 0.05249,0
0.048981 0.049591 0.052948 0.057678 0.069733 0.12207 0.306702 0.692139 1.071625 1.194305 0.951996 0.406494 -0.230713 -0.798798 -1.094208 -1.080627 -0.805817 -0.408783 -0.147095 -0.022583 -1e-05,1
0.0,0
1e-05 0.027008 0.037231 0.057526 0.135193 0.363159 0.678101 0.856934 0.778351 0.38269 -0.15152 -0.640564 -0.856323 -0.771179 -0.455933 -0.165405 -0.007629,1
